# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
uDJjAO,iSrjDhi,2023-09-14,168445718.42,48.51,8,KL7H3,914,31542.57,28829915.758894818418
uDJjAO,iSrjDhi,2023-09-14,168445718.42,48.51,9,Gdmxp,385,1044.21,402023.508087647215
uDJjAO,iSrjDhi,2023-09-14,168445718.42,48.51,10,49kN,37,5216.80,193021.849152810158
nIFt3U,vgHXFj,2023-04-22,112446677.70,12.53,1,1vHJgy,410,3539.30,1451116.946367133310
nIFt3U,vgHXFj,2023-04-22,112446677.70,12.53,2,tkFFP,612,45382.60,27774156.065483075940
nIFt3U,vgHXFj,2023-04-22,112446677.70,12.53,3,Cp7c2,111,73173.61,8122270.94585958099
nIFt3U,vgHXFj,2023-04-22,112446677.70,12.53,4,CHhnRP,726,4581.11,3325891.14659482230
nIFt3U,vgHXFj,2023-04-22,112446677.70,12.53,5,4hTYP,2,96130.29,192260.589458896
nIFt3U,vgHXFj,2023-04-22,112446677.70,12.53,6,WvLV16,994,88229.65,87700276.0948014106
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,1,MM4,113,18073.48,2042304.042836864921
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,2,efyXt,303,52965.29,16048484.84123327514
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,3,jJneC,847,98159.04,83140714.09921342527
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,4,c9s,517,92514.91,47830213.49259805245
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,5,RgH,84,19989.48,1679116.523739561900
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,6,fw2H,681,98058.42,66777786.91578555966
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,7,8p,444,28994.76,12873675.22969332408
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,8,IKNsY,832,17686.10,14714843.133684642624
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,9,p,424,6037.95,2560093.989053847112
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,10,OqN,68,14555.65,989784.806080085512
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,11,6j,391,80579.64,31506641.91595248184
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,12,1,78,63020.24,4915579.42510854414
DnX1x7,BZLLgBlR,2022-02-09,137461038.55,57.87,13,ix,904,45629.12,41248730.03457388656
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,1,iRc,740,97616.25,72236027.72498165360
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,2,ZVRp,389,89835.62,34946058.91084460512
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,3,SAcTb,276,10329.44,2850926.602492116132
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,4,RCzx2aC,906,91814.36,83183817.38894230812
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,5,tp,771,88446.60,68192333.45867163213
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,6,BI9yA9Y,562,73024.39,41039707.84214294298
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,7,sY8l9o,739,58333.78,43108665.9945463794
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,8,O4Zd7,715,43260.94,30931574.389211077725
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,9,7v,313,92832.92,29056706.37657820795
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,10,Dj,620,58593.46,36327946.96286192780
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,11,yrYHR,922,89676.83,82682038.12790815010
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,12,MgrUr,592,57184.25,33853079.70623149856
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,13,n0iuVa,640,73059.14,46757852.04616370560
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,14,8p,822,28994.76,23833696.03335115404
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,15,XjjEP,50,34297.68,1714884.13992416650
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,16,Z14Ch,639,96466.64,61642186.1220321369
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,17,SzvbIn,393,46470.02,18262720.95838680084
7cQ1kx,gjRbfs,2023-02-07,656679813.44,8.29,18,B9H0vqR,477,11456.78,5464885.073089718232
Fa4ZyO,AnbiHKnz,2021-11-18,18807529.83,15.34,1,u,308,45674.52,14067754.90815804340
Fa4ZyO,AnbiHKnz,2021-11-18,18807529.83,15.34,2,SAcTb,676,10329.44,6982704.287263298932
Fa4ZyO,AnbiHKnz,2021-11-18,18807529.83,15.34,3,G1c,40,29187.27,1167491.135951167800
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,1,fo,852,64039.17,54561379.05586748172
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,2,cR5Kgi,616,30884.42,19024804.09459125496
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,3,y,587,63033.33,37000565.28770155606
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,4,T5Z,109,46031.85,5017472.184474591035
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,5,PW05lN,282,39631.84,11176181.5354192728
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,6,uV03v,244,58024.92,14158082.887201101296
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,7,NywtyXT,816,37940.76,30959665.312153852560
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,8,bObvh9O,64,19588.99,1253695.903204610368
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,9,epdE,978,43622.46,42662775.07878908418
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,10,b,537,37037.68,19889234.75730312384
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,11,YUGur7,305,12695.68,3872185.416134109670
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,12,OID,206,95267.56,19625118.83593520194
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,13,GYLmapD,412,59078.48,24340336.63752008460
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,14,Xs3,460,30698.48,14121304.77853857860
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,15,RQ00f,250,59257.15,14814289.906855116000
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,16,tkFFP,535,45382.60,24279695.253322623575
mHsyxu,KmGCyS,2023-11-17,192188008.22,54.56,17,Ga,931,92615.97,86225474.66184657194
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,1,kZvO,757,82030.57,62097142.7446572504
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,2,HUQE,540,25007.85,13504242.787002691380
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,3,P7wNz,247,90081.20,22250058.14268694678
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,4,uSJN,321,25801.03,8282131.062423763167
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,5,paBRQ,791,83572.12,66105552.67032737657
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,6,m9GQL,177,34770.25,6154335.21245235915
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,7,TJBrqbp,146,31545.90,4605702.217077908672
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,8,quk5i,113,68804.72,7774933.95878085167
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,9,FbUpCWb,665,13722.42,9125412.761073890680
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,10,6,614,93235.72,57246737.54331675842
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,11,jilM0x3,609,55790.05,33976146.32906147997
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,12,RCzx2aC,487,91814.36,44713597.20575596474
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,13,pn1CP8,874,58659.52,51268428.31740882052
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,14,Yx,346,24985.99,8645154.416495560258
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,15,eS,408,28468.59,11615186.304991967472
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,16,y,782,63033.33,49292064.82961263516
EN9HZh,iSrjDhi,2023-03-06,447837018.70,9.92,17,SzvbIn,872,46470.02,40521864.31479208736
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,1,oAU,64,85308.52,5459745.5818015808
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,2,1Sr,678,98630.32,66871359.30505545030
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,3,BCVkt0q,363,3560.66,1292522.4648962787018
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,4,noGODSa,812,32274.73,26207084.12443180304
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,5,7MG0yRm,16,87693.05,1403088.86161135136
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,6,Bzu,494,64230.69,31729962.525186316976
osBh9J,KmGCyS,2023-10-18,38996316.14,74.63,7,F,265,78342.30,20760710.10252291570
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,1,Y9,450,48856.66,21985498.40568993450
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,2,UquIgeG,865,43646.65,37754353.08113313075
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,3,CY9qhb,676,88219.36,59636293.71969281636
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,4,v7h,333,64207.82,21381206.16102341679
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,5,5eRx,29,98369.14,2852705.12540274474
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,6,sJlR,438,17371.88,7608883.457543644992
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,7,mSyUc,104,33617.38,3496208.12282474304
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,8,azOg0r,934,5877.30,5489400.415702969858
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,9,rect0,422,13889.45,5861349.770612694266
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,10,Pc2IOL2,134,4901.41,656789.438648223868
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,11,K7q,819,15118.91,12382391.344067538885
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,12,Dv,414,98886.38,40938964.80053972292
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,13,Uh,296,16441.57,4866706.837768907352
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,14,C0,49,34122.85,1672020.01093898526
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,15,n3JTqz,41,5242.86,214957.5041262224895
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,16,0,377,85294.00,32155839.18355713268
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,17,qW1n,353,32984.75,11643617.39085989336
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,18,4pAM,975,98520.05,96057050.94110436675
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,19,XW6XFJP,969,1211.66,1174101.8747618320479
GqesTb,vgHXFj,2023-08-25,160583242.09,57.46,20,aG,290,33428.51,9694269.830668040
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,1,F,340,78342.30,26636382.77304826920
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,2,o9,883,95987.94,84757351.02138877357
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,3,F7j,193,23346.24,4505826.02343632921
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,4,5Wi,884,22787.48,20144133.234409439112
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,5,cz9,762,86128.43,65629864.82695564932
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,6,Mtrd,606,14973.63,9074023.23480710898
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,7,B9H0vqR,30,11456.78,343703.463716334480
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,8,yrYHR,773,89676.83,69320190.31764967465
mxgebp,gjRbfs,2021-12-15,162207150.07,43.18,9,DTUES,304,16661.82,5065195.604966450016
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,1,qSkzQxX,83,22893.51,1900161.484593671299
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,2,iMGLIfd,532,49654.58,26416239.227213508232
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,3,F,613,78342.30,48023831.29376055594
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,4,BaOLc2,678,17269.82,11708941.89693093162
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,5,W1O,741,97425.03,72191952.9509819394
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,6,YC,770,27492.00,21168842.779230004320
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,7,e,871,82905.89,72211036.69199789356
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,8,m9GQL,145,34770.25,5041687.03844967275
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,9,X,826,609.38,503354.4055896435702
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,10,Fx5NM,854,63417.92,54158906.51035451230
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,11,C3C,884,67220.88,59423261.98161380300
dU2Zsb,BZLLgBlR,2022-01-01,374080011.03,7.01,12,NywtyXT,779,37940.76,29555856.958539033265
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,1,E,826,6208.80,5128471.53519532048
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,2,Sc,702,49908.67,35035888.32883193184
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,3,z6rCbuI,633,44349.72,28073377.38590705532
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,4,WSqIl,356,15955.32,5680094.66243273476
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,5,fiPTOh,999,60438.84,60378405.659640851004
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,6,Cl25YD,634,88450.40,56077557.06293261822
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,7,EPyM,666,93816.10,62481524.08492901124
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,8,gfzZx,267,27944.13,7461084.282109479495
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,9,70p,529,31213.16,16511765.97054258023
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,10,yrYHR,322,89676.83,28875939.56310892010
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,11,JU,743,25220.12,18738554.299291958322
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,12,CcA,96,3673.52,352658.49301177248
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,13,p7GX,201,19051.40,3829332.538247289036
bt5fEp,indebCXk,2023-02-16,203996817.70,38.20,14,e1Uqg1,516,2932.91,1513383.814078613496
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,1,2v9fg,555,59162.27,32835063.46916163225
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,2,DDkut,899,54667.69,49146262.05097657747
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,3,pW,159,74453.56,11838117.20475479097
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,4,YlWuQY9,600,95742.48,57445488.67699597200
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,5,tJBDWh,551,83711.48,46125027.7436164919
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,6,Y,719,20980.79,15085192.887334259596
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,7,6j,991,80579.64,79854430.02227342584
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,8,Qx,548,70578.57,38677059.75439372872
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,9,rBLrhY,207,96620.92,20000530.91457752121
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,10,TANSb4,211,88411.66,18654861.36946299506
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,11,6,468,93235.72,43634321.12422189404
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,12,S2A3otE,307,13968.61,4288364.480728354069
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,13,KqFPJ,164,57693.27,9461697.08939829380
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,14,XlRQ8,213,77442.94,16495347.03114406956
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,15,72,643,96914.06,62315746.14689305607
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,16,RgH,297,19989.48,5936876.280364879575
Q5tbYU,LHjNKg,2022-01-25,482846384.51,12.50,17,yASQKo,764,52449.22,40071204.43362397804
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,1,76o9xr,58,48023.22,2785346.978335126050
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,2,RuGfN,182,92016.18,16746945.71750485012
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,3,SsF3Cvc,17,96644.35,1642954.07533807379
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,4,rit,203,2005.74,407166.8141484572762
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,5,dAXQf,496,27784.59,13781159.609376253312
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,6,iSkeK,404,33120.86,13380830.0519039552
gXJsgH,BZLLgBlR,2023-06-14,32739504.54,52.25,7,YC,721,27492.00,19821734.602369913136
UUUszd,KmGCyS,2022-05-10,43961153.33,65.53,1,uLl6n,636,32664.39,20774554.55613553620
UUUszd,KmGCyS,2022-05-10,43961153.33,65.53,2,fK4,101,61270.97,6188368.828604971724
UUUszd,KmGCyS,2022-05-10,43961153.33,65.53,3,q47hp0,848,87436.18,74145884.03598049504
UUUszd,KmGCyS,2022-05-10,43961153.33,65.53,4,gfzZx,946,27944.13,26435152.550095758810
1O5AUx,indebCXk,2023-06-19,90527961.64,57.37,1,a,205,63318.84,12980362.8139111630
1O5AUx,indebCXk,2023-06-19,90527961.64,57.37,2,KIw,782,58107.77,45440276.754752733330
1O5AUx,indebCXk,2023-06-19,90527961.64,57.37,3,xZOaWb,913,32477.22,29651710.734949507666
1O5AUx,indebCXk,2023-06-19,90527961.64,57.37,4,cnxF,590,84357.20,49770751.72152649180
1O5AUx,indebCXk,2023-06-19,90527961.64,57.37,5,9ggyy,868,83279.33,72286459.11365387124
1O5AUx,indebCXk,2023-06-19,90527961.64,57.37,6,bC,36,61892.56,2228132.518782380820
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,1,xMGkH,925,34719.44,32115487.0970188975
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,2,C,6,21159.15,126954.934644288516
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,3,RQ00f,191,59257.15,11318117.488837308624
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,4,JJ98i,601,91488.20,54984411.91982659934
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,5,XjUSlLw,928,58528.32,54314287.87042916320
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,6,PW05lN,995,39631.84,39433690.1692984980
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,7,8aB4n9k,914,27235.37,24893132.915136275468
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,8,Zlenq,956,47206.51,45129431.024565334660
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,9,xdk2vG,515,98166.77,50555891.54699214040
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,10,4r,225,90358.55,20330674.08048026100
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,11,jJneC,798,98159.04,78330920.72157297918
76V9qu,KmGCyS,2022-11-15,244310499.26,40.82,12,r7GLrYf,293,4497.36,1317728.603098901155
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,1,46g,435,87304.14,37977304.08949553340
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,2,Us,497,93341.82,46390884.75681423715
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,3,Od,560,53364.75,29884261.19269520720
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,4,iRc,135,97616.25,13178194.24712503140
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,5,C3C,226,67220.88,15191919.91837637950
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,6,NywtyXT,16,37940.76,607052.261022624560
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,7,Z8Ead1,496,90524.70,44900256.02689997232
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,8,e1Uqg1,272,2932.91,797752.708196478432
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,9,RhrI,196,60794.68,11915758.66724668908
Byvb2n,gjRbfs,2022-04-10,158985643.50,22.27,10,4z,653,5687.60,3714008.084617387281
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,1,ouCQmY,116,22324.94,2589693.732106303864
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,2,NPv,556,12212.71,6790268.142562640424
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,3,rn0Y,762,18889.57,14393859.280690498830
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,4,a,102,63318.84,6458521.9854582372
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,5,XU,426,60972.49,25974283.97213466708
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,6,K7q,977,15118.91,14771179.906170922455
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,7,yrYHR,853,89676.83,76494336.79295623865
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,8,yGZb,588,79689.12,46857206.38309900728
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,9,Od,640,53364.75,34153441.36308023680
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,10,AD,227,60029.91,13626790.60135891418
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,11,XiL,484,78352.15,37922441.42628214284
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,12,uV03v,38,58024.92,2204947.334891974792
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,13,8,640,23170.82,14829325.53239502720
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,14,lgmSj,469,68931.10,32328688.76416483094
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,15,qJx6hgY,300,747.06,224119.6687776687900
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,16,YYy5,902,1623.54,1464437.648790963704
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,17,5Kc9P,755,73965.52,55843974.66604182145
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,18,Qx,801,70578.57,56533439.53151346114
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,19,h6,672,48385.18,32514844.190085112800
JSjzm1,bHjqIaV,2022-04-19,478381951.14,9.20,20,SUDLhk,521,97756.03,50930895.50244130564
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,1,1hbB,665,42450.18,28229371.63871655460
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,2,HO,291,99872.75,29062970.64564495606
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,3,0Di4cM,867,42056.62,36463095.37301289129
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,4,C2xz7,827,12051.87,9966902.467860479898
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,5,LQwAgL,582,53233.39,30981837.76024222884
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,6,Dv2VryT,911,69671.07,63470350.03457639685
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,7,IYu6h,292,21537.65,6288994.43070109592
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,8,v8yDdL,333,46958.00,15637014.02252121624
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,9,Z2FgV,765,85098.17,65100104.61035820075
SXbzoG,gjRbfs,2022-03-11,256752122.78,16.89,10,Hl,312,76154.65,23760250.90749806496
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,1,Gdmxp,171,1044.21,178561.090605162789
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,2,XXEf,372,56193.55,20904001.791135393780
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,3,GMUc,288,11022.29,3174420.010648414752
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,4,hl61,394,24476.18,9643618.311140938618
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,5,4DCeC,12,65673.67,788084.10688845468
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,6,9cMeL,804,50670.90,40739405.10460147548
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,7,gUI8i,950,6216.70,5905873.616783573100
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,8,34g,886,31810.13,28183778.795947714170
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,9,Z8Ead1,29,90524.70,2625216.58221794193
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,10,Khz,871,64619.69,56283750.47755980936
nLVWC8,LHjNKg,2022-11-24,124452077.29,35.88,11,CO3,962,26699.19,25684623.371876884792
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,1,7EWxw0,34,40682.44,1383203.145654640196
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,2,1U,439,52529.68,23060529.86238120118
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,3,LJlUJGi,234,17354.21,4060886.14324421730
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,4,49kN,662,5216.80,3453526.057815143908
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,5,Xw,775,34572.99,26794070.468570268625
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,6,bC,226,61892.56,13987720.812356057370
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,7,iaEx,1,5188.82,5188.8258515056095
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,8,SC5bC,83,36818.71,3055953.03330568855
pARlaX,gjRbfs,2024-03-07,52499895.75,44.71,9,C3C,285,67220.88,19157952.10945693875
UVp6uB,BZLLgBlR,2022-06-10,30900483.32,25.84,1,XiL,502,78352.15,39332780.15701164402
UVp6uB,BZLLgBlR,2022-06-10,30900483.32,25.84,2,ULxJ,150,15598.96,2339844.27435596100
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,1,Hl,120,76154.65,9138558.04134540960
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,2,y8o,540,4646.92,2509340.675167408680
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,3,oT,267,7833.05,2091425.996024193807
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,4,BYB2lrR,883,98285.53,86786124.96605732033
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,5,f4JsGv,768,48303.24,37096890.18625595136
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,6,bObvh9O,56,19588.99,1096983.915304034072
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,7,Ro,405,61338.01,24841896.8345223390
8AbKKY,NZTLnkaX,2022-05-06,166961374.92,37.59,8,pUolAEM,904,51488.58,46545679.719097915664
