# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,6,G,877,42715.57,37461555.34573702281
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,7,jgXO0,116,35477.41,4115380.71565440916
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,8,F23SJT,190,4747.77,902076.805899606140
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,9,MToM1c,992,77408.87,76789606.65594387776
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,10,H14JE,965,62707.59,60512826.99429816275
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,11,QnYOGv,82,95673.43,7845221.79618899230
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,12,FWq1xKW,834,5580.79,4654383.470519559774
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,13,r8G,870,95701.10,83259960.33528755820
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,14,mxK,324,73890.65,23940570.86291561904
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,15,nz,784,37035.22,29035614.68516281328
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,16,BND,433,15286.43,6619026.319246143439
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,17,dnGRcE,337,74654.83,25158680.7286897668
h7IUyl,ZqPCHYSJi,2022-03-10,277276924.85,44.08,18,Gcp5,758,34485.29,26139854.98535843632
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,1,H14JE,9,62707.59,564368.33466184815
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,2,CAeaA,309,58949.98,18215546.15370864135
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,3,iB,143,53819.87,7696241.74899097232
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,4,5FhC,361,47733.23,17231696.90812950009
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,5,qs6su,571,79154.76,45197372.69742886155
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,6,KCN,239,36117.92,8632185.17000296165
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,7,Sg0rjA,67,62100.81,4160754.27928567271
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,8,eIHez3,391,83081.99,32485058.5018979334
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,9,jgXO0,386,35477.41,13694284.10553967186
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,10,nz,559,37035.22,20702689.55230358753
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,11,J78,99,29835.51,2953715.86060390224
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,12,YalHb,330,71438.52,23574713.42869978830
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,13,dX7ce,734,53317.29,39134893.68822524594
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,14,dhX0Q,792,58608.11,46417628.02400452872
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,15,6nFG,532,37151.78,19764752.07324951564
iICf2K,HIxQent,2022-10-16,116456186.40,61.66,16,vX6,654,5196.29,3398376.486939054774

