# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
yXYzR7,LAHJLuidD,2022-10-31,107438150.86,61.17,9,oEAAe,935,56683.59,52999165.72946882975
yXYzR7,LAHJLuidD,2022-10-31,107438150.86,61.17,10,05p6,287,34601.16,9930534.86492479902
yXYzR7,LAHJLuidD,2022-10-31,107438150.86,61.17,11,SQh3D,648,46711.49,30269045.84807623104
yXYzR7,LAHJLuidD,2022-10-31,107438150.86,61.17,12,8icrA,700,11481.69,8037185.96069947600
yXYzR7,LAHJLuidD,2022-10-31,107438150.86,61.17,13,FqHH85,426,76810.03,32721074.47878002178
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,1,PNXhi,299,20291.08,6067034.11595486595
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,2,ZPKYnt,126,75254.87,9482114.15426990232
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,3,ujHBx5H,915,12567.30,11499086.189463753420
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,4,onf,788,39611.57,31213920.72903578524
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,5,UgOW,876,27877.99,24421124.029315368612
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,6,pLa4qv,888,30720.19,27279531.712786205568
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,7,6e,767,1936.14,1485026.322787569692
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,8,RLlXz,366,74176.46,27148586.30838838398
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,9,yK,859,56502.11,48535319.64152312693
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,10,D2aOP,709,11266.56,7987996.365320863433
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,11,a,354,17653.71,6249415.008721487478
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,12,9XG4Ztr,972,91474.81,88913520.78744617064
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,13,6Lj,405,94476.24,38262879.09166437315
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,14,Lt,729,59221.92,43172783.505713890566
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,15,ESIHjg,528,65735.42,34708305.19283535408
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,16,51,823,56946.65,46867100.23275614243
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,17,A5teRlp,979,63764.37,62425326.51854457893
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,18,WCqH,477,4747.19,2264414.18435351361
u0JhN1,mfYqFdXGy,2022-02-07,209094684.99,60.51,19,kZ75b,865,13317.96,11520040.389994559005
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,1,6e,344,1936.14,666035.273844750944
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,2,8w,906,86495.15,78364611.01949885694
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,3,NOjNp,495,82383.94,40780052.86707254925
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,4,JcGU5,737,9064.33,6680416.553225282494
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,5,q,577,86205.58,49740623.51736500446
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,6,c,546,49286.87,26910631.451107936896
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,7,AP7b,969,29206.08,28300700.50315683561
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,8,4,932,95197.43,88724006.87085230668
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,9,VQGUFA6,385,97173.10,37411645.9137292795
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,10,1Ex4I3,809,84506.46,68365726.32989109307
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,11,a,705,17653.71,12445868.873301267435
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,12,zeWoC68,244,76195.24,18591640.32370542204
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,13,UzFb01,711,69576.67,49469016.82074407145
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,14,05p6,48,34601.16,1660856.00528359008
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,15,D5A,388,35205.32,13659666.93496532612
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,16,Jf,39,88064.70,3434523.35792281989
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,17,1Oyp69,946,46069.72,43581962.969007408
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,18,1,69,80404.90,5547938.36388171423
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,19,mXCoc,494,16631.02,8215727.975050635390
q6iefw,DALrIu,2021-11-19,196637979.68,66.30,20,ViSU,36,27529.37,991057.648230299412
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,1,Vaq,195,83963.93,16372966.7732820540
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,2,G756m,924,73807.78,68198394.4018222692
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,3,satp,724,86361.91,62526022.94378582716
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,4,7U88,988,67594.92,66783782.4847032372
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,5,WrLQdcB,345,41108.78,14182531.3520380425
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,6,2DfLj,72,44345.12,3192849.07411938624
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,7,Jsm2,933,17842.71,16647257.744788326015
ZLBo30,wGKpRbFEw,2022-07-24,185931792.39,29.12,8,F,149,96921.36,14441282.79430192213
SsBubT,fAbnYZ,2021-06-21,74465780.65,46.89,1,FSLYT5,812,81893.39,66497438.78493498608
SsBubT,fAbnYZ,2021-06-21,74465780.65,46.89,2,wgas,427,10466.52,4469206.215291341251
SsBubT,fAbnYZ,2021-06-21,74465780.65,46.89,3,9XG4Ztr,757,91474.81,69246435.42808307734
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,1,PNXhi,722,20291.08,14650162.64789101410
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,2,RsV8K2,315,92564.39,29157783.57688886865
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,3,J,826,1995.67,1648430.2272919447008
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,4,QhTPZ,624,61205.02,38191934.46060071664
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,5,UzFb01,651,69576.67,45294416.24515385445
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,6,mnX,73,19085.87,1393268.946345831534
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,7,4Mbt,966,49593.62,47907443.70218509164
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,8,wVg19,392,25411.80,9961427.9797639096
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,9,7rYnwyS,260,15773.10,4101007.793540610160
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,10,k9frUxX,975,61304.72,59772103.73585310600
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,11,Xnr,908,45609.53,41413457.71537269140
WsuU5D,oEywamK,2023-06-10,110403019.60,66.45,12,g00Smz,388,91862.07,35642483.36718763888
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,1,K7bP2G,840,24797.91,20830252.400246828280
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,2,eeBAZPY,627,93057.68,58347167.33952193956
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,3,5z,302,69907.54,21112079.2326785292
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,4,RGlW,113,1028.55,116227.07115541705
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,5,o5V,785,80838.92,63458553.9517676920
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,6,2jQReob,322,10865.80,3498790.171343684224
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,7,BQoJHne,257,72995.65,18759884.5612791494
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,8,l7Up,558,80280.25,44796384.13251769632
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,9,xo,647,48746.53,31539007.59764141616
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,10,yQ,25,56383.86,1409596.60736170850
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,11,qylWJcw,773,607.12,469308.9439423857607
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,12,xxz,546,86139.76,47032314.2284640736
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,13,YK,200,41981.02,8396204.42602380400
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,14,mZe,369,97193.30,35864330.504878593
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,15,GQl,11,64271.84,706990.322025728675
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,16,BeX7N,876,36599.96,32061570.66174179016
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,17,14XFUnV,414,34382.38,14234307.86201540148
L73Zwk,MXIpmmP,2022-11-21,195626430.33,60.32,18,Fl,980,92264.76,90419472.68921494340
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,1,PoUt,66,64473.04,4255220.74531695966
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,2,CHI,270,12169.95,3285887.989672220670
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,3,l,861,43869.83,37771928.042640390375
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,4,uK,503,25154.72,12652825.218563447185
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,5,Pi1GgF,417,40153.06,16743829.37253636435
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,6,wSx,708,93712.72,66348612.48996874356
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,7,tSeOY,580,29140.14,16901285.284082044280
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,8,A5teRlp,105,63764.37,6695259.73896545535
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,9,3JCM,394,58218.49,22938085.39339795774
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,10,1JYI,627,86832.50,54443983.18585201404
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,11,hy0,845,41054.43,34690994.90843650820
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,12,vVBIFCE,29,22207.76,644025.19599136395
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,13,yQ,502,56383.86,28304699.87582310668
WsztNf,wGKpRbFEw,2022-03-09,356956284.49,3.35,14,L65x7LE,654,97343.20,63662457.85414257450
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,1,g,773,62094.05,47998706.955147562332
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,2,p8wPG0Y,883,30038.55,26524044.220519122901
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,3,pnkh,289,32406.26,9365411.69031956413
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,4,ou6w3V,798,76571.71,61104232.00829569356
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,5,1hD,209,76431.93,15974274.05488003155
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,6,zdyj,645,26591.04,17151225.29243784195
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,7,Z,932,70343.47,65560117.42732360748
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,8,NJW7lti,86,5570.76,479086.180178972112
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,9,0dP76gg,429,64490.40,27666384.12159989796
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,10,PZz3,753,10852.93,8172256.986830894202
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,11,lJw6z4W,853,17449.90,14884766.262741954522
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,12,o4TuON,309,24730.80,7641818.60311094508
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,13,ZS7l,669,29092.27,19462729.455494724495
SGvyEL,vUBomVM,2023-05-07,192449900.40,42.99,14,CB7M,991,15771.78,15629839.039431729641
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,1,EA,622,87261.20,54276472.37607677234
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,2,xlxqGE,184,2647.62,487163.9094389381080
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,3,BQoJHne,822,72995.65,60002432.3321846724
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,4,LJ,502,2643.70,1327142.28596224002
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,5,uSd0dWQ,304,83074.39,25254616.37570291584
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,6,RsV8K2,896,92564.39,82937695.50759500416
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,7,z6,282,27783.38,7834915.06618048614
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,8,yhnd0yg,633,29934.35,18948446.618026790841
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,9,shRsK,471,81823.84,38539031.36647575948
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,10,9hFYm,861,9123.76,7855560.241323768393
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,11,p3X9b,203,54817.43,11127938.87100384776
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,12,gt8IK,753,14892.68,11214194.24864233182
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,13,omwE1,565,64949.97,36696737.0918854740
Uj08fz,NEWeA,2024-01-28,180426726.91,51.93,14,rwANs5,287,65879.15,18907317.28366609618
ZT8X1n,DALrIu,2022-11-28,74413204.21,39.87,1,397P,776,60068.68,46613298.24190702608
ZT8X1n,DALrIu,2022-11-28,74413204.21,39.87,2,sCjzx,299,10429.10,3118301.13656733789
ZT8X1n,DALrIu,2022-11-28,74413204.21,39.87,3,Kd,18,19894.03,358092.59639654052
ZT8X1n,DALrIu,2022-11-28,74413204.21,39.87,4,bIf,98,36116.20,3539388.362743282952
ZT8X1n,DALrIu,2022-11-28,74413204.21,39.87,5,xtwwxU,898,78107.33,70140385.68702675842
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,1,pO,327,81431.76,26628186.73539556854
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,2,2DfLj,414,44345.12,18358882.17618647088
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,3,6t5bm,244,67798.82,16542912.2563270148
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,4,3jS8,256,45478.64,11642532.482142621696
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,5,gXN,594,16737.55,9942108.142162059468
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,6,gy,154,94818.69,14602078.97777256782
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,7,TxX1,431,98770.81,42570220.7407553481
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,8,B0X,742,24199.44,17955991.562462243346
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,9,haBn,833,13979.32,11644780.50226270871
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,10,UvF9ZLl,92,10647.33,979555.059377998564
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,11,bIf,383,36116.20,13832507.580925279292
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,12,7l,926,51322.82,47524936.94621139424
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,13,byA,271,51772.57,14030366.957584390774
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,14,Zg,750,39669.41,29752064.64365292000
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,15,xYl,405,33668.56,13635769.836436954380
bsShbh,MXIpmmP,2022-11-27,195960895.99,38.51,16,fLHAfp1,606,47992.97,29083745.61829626996
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,1,SAj,840,69516.64,58393982.1069610320
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,2,em,303,92166.02,27926305.78726464414
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,3,UXI1d,677,87880.58,59495155.91087732298
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,4,o4TuON,355,24730.80,8779435.61198830260
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,5,BbV,89,15716.42,1398761.62332604539
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,6,pO,64,81431.76,5211632.87787558528
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,7,pnkh,282,32406.26,9138567.80854711794
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,8,CHI,389,12169.95,4734112.696231458669
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,9,KsFrhG,840,46403.59,38979018.94059234600
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,10,np,557,10536.83,5869014.345106466776
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,11,6xKWb,208,41135.30,8556144.11093208416
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,12,d09,778,12652.37,9843550.212193565938
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,13,FSLYT5,45,81893.39,3685202.88832767780
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,14,1z7C,337,25195.80,8490987.925748188282
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,15,0A,421,58986.64,24833377.94306682911
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,16,39V,544,42989.00,23386019.83395273312
SEfPfc,fAbnYZ,2023-01-09,149125661.76,52.01,17,Z,171,70343.47,12028733.99149392369
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,1,dm,968,48260.12,46715801.222988280592
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,2,3QCGI,378,83937.06,31728210.23051321796
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,3,XiM,45,3093.58,139211.48533457520
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,4,Zkg,918,97119.85,89156023.2052993782
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,5,30UID,140,59159.02,8282263.32894030140
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,6,FKJ8j,976,19256.38,18794232.5699481424
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,7,DA9PGa,979,1841.26,1802595.6537391999746
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,8,SQh3D,245,46711.49,11444315.17404116760
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,9,8n,445,9598.34,4271264.111293319710
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,10,Z8rx,355,96366.64,34210159.01896797120
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,11,ZdEdKf,96,93622.70,8987779.33227587712
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,12,xd8mEI,350,72171.11,25259890.41349883550
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,13,gM,8,77086.53,616692.29423213904
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,14,56,765,97238.49,74387446.41032047665
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,15,idW0Lu,608,11303.99,6872826.040341420544
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,16,7d04,220,27947.35,6148417.016638693280
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,17,n,843,31266.98,26358067.63042664634
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,18,UgOW,386,27877.99,10760906.250360424982
7JclJf,fAbnYZ,2023-12-18,134650716.20,66.87,19,QN10baW,8,64806.06,518448.5109728288
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,1,Jsm2,171,17842.71,3051105.117212008305
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,2,mV7,658,87568.44,57620039.3500539094
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,3,reR,877,40729.27,35719576.9263109819
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,4,u,870,23999.53,20879596.77781720290
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,5,PZz3,644,10852.93,6989287.515961614696
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,6,3TE,456,17703.46,8072780.20083625704
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,7,rDNQ,388,81065.79,31453527.15656335748
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,8,NWMx,923,54418.26,50228055.88735154233
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,9,sw7,143,24550.86,3510774.05190024513
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,10,RGlW,873,1028.55,897931.26653698305
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,11,ZS7l,267,29092.27,7767636.419457535785
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,12,YhjpCn2,838,75538.30,63301101.35682196234
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,13,8zUWTMJ,918,28189.76,25878202.653007282032
2qUHy9,NMriDdm,2023-08-14,97843890.49,71.95,14,UM,553,60572.40,33496539.791392885452
pNYG4v,MXIpmmP,2023-10-22,89292451.42,14.92,1,Lt,769,59221.92,45541660.515629604726
pNYG4v,MXIpmmP,2023-10-22,89292451.42,14.92,2,F,613,96921.36,59412794.31481260581
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,1,tfiZaH,771,65522.00,50517469.02058069734
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,2,cEzWz,596,25420.38,15150547.738280215340
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,3,zMXMjTw,570,38842.81,22140402.714642553350
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,4,QuGCC,822,55261.48,45424941.067640856
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,5,8srsP,53,17851.46,946127.750705291698
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,6,ly0yYqv,614,37636.33,23108712.53127197706
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,7,HztcDZh,292,69061.73,20166026.472721332
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,8,K,570,12562.64,7160708.194748713860
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,9,eVKKXxa,934,79289.21,74056125.37222012608
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,10,x,124,51225.43,6351954.34199195688
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,11,RLlXz,230,74176.46,17060587.02439707190
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,12,JXD9Lff,519,52421.01,27206506.233932818956
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,13,zvcqP,408,31167.00,12716136.10462341552
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,14,a,1,17653.71,17653.714713902507
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,15,rcaqy,520,67860.85,35287642.76682643960
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,16,reR,655,40729.27,26677677.1798559785
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,17,O,636,9270.55,5896071.740796854952
kX2NrP,LAHJLuidD,2023-06-19,264426625.51,38.35,18,YI73L,726,53788.99,39050813.55822062922
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,1,Izdx,418,9348.56,3907698.589704574412
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,2,5br,424,79895.27,33875596.33745236936
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,3,wSx,630,93712.72,59039019.58853150910
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,4,08TBXE,779,17140.25,13352256.883841392205
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,5,q,218,15347.59,3345776.659766558594
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,6,io,929,26954.34,25040584.85462330622
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,7,oEAAe,362,56683.59,20519463.09525958970
H2i2x1,LAHJLuidD,2021-11-18,215752432.54,12.66,8,B,886,99276.13,87958653.72192486534
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,1,Kq,812,65507.87,53192396.70713646832
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,2,Wkgw,224,97763.37,21898996.46703604864
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,3,3jS8,999,45478.64,45433163.865861246384
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,4,nVerR,101,11802.24,1192026.506900035307
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,5,hzr,706,25897.98,18283976.63183928110
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,6,s,587,31354.75,18405243.721115271889
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,7,GjBz5r,242,82883.58,20057828.0287984104
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,8,0tgOMyF,797,97757.29,77912562.43890753352
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,9,IZ3QuZ,260,6067.79,1577625.572728830040
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,10,cEzWz,459,25420.38,11667955.389044662485
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,11,zxP785,202,98522.67,19901579.52480600442
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,12,4YB,445,63662.22,28329691.21600065270
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,13,7c,111,39966.91,4436327.88875209494
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,14,5ouJYFq,124,31021.06,3846611.777335030580
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,15,KO4UUL,140,87443.55,12242098.36948216160
oz4GMI,MXIpmmP,2021-07-07,185221923.15,46.43,16,1H4o4wn,646,11466.72,7407502.268373387818
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,1,A5teRlp,776,63764.37,49481157.68987803192
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,2,OgpT0,504,11263.17,5676640.831307358360
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,3,vw,968,92292.79,89339429.88177027128
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,4,1K7ina,129,81582.35,10524123.62529448086
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,5,yK,687,56502.11,38816955.28955342049
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,6,M,782,18758.03,14668783.112520607630
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,7,R,596,26723.65,15927296.525504424232
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,8,XD51b,58,84767.64,4916523.15997376762
82eMEw,vUBomVM,2023-11-30,91221438.74,67.03,9,aU,477,99263.92,47348890.87294279881
o9oNMc,fAbnYZ,2022-07-13,100564132.92,66.63,1,7eRrSe,195,29675.64,5786750.38334330925
o9oNMc,fAbnYZ,2022-07-13,100564132.92,66.63,2,UvF9ZLl,841,10647.33,8954410.923227139047
o9oNMc,fAbnYZ,2022-07-13,100564132.92,66.63,3,J,537,1995.67,1071679.2155638914096
