# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,3,fiHB,235,53643.25,12606164.114659765740
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,4,rZCQ7UR,94,53028.03,4984634.95666110194
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,5,zH,343,5354.41,1836564.0612315711995
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,6,f4ASs0B,911,41354.87,37674292.49334299855
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,7,USmgMSZ,806,62462.88,50345086.06178081524
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,8,zJCbw,846,16070.33,13595502.080944341504
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,9,aR0,513,64320.96,32996653.37044272027
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,10,8lP,112,74627.66,8358298.09644887568
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,11,lNwkF,230,16684.35,3837401.228232880220
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,12,K,860,56889.39,48924877.69839945860
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,13,erq5JRX,368,31591.44,11625650.994151491664
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,14,f,662,43275.64,28648475.22490744048
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,15,Owe2Ub,554,47583.33,26361167.00229565382
pfdJwJ,WSVYb,2024-03-05,155162720.86,51.69,16,ON7GbQN,593,18570.08,11012061.108536930374
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,1,JtwD,24,66663.59,1599926.34479105544
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,2,ku2mHss,613,93664.17,57416141.92251509948
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,3,1S,756,40932.43,30944919.94760678652
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,4,R5sy,508,29316.07,14892564.78722682672
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,5,0G6DS,857,44154.89,37840742.39282126264
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,6,f3pe2MU,568,39475.57,22422124.98569507816
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,7,q,919,41786.23,38401546.826814897204
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,8,uo,444,39137.08,17376866.12481699780
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,9,kM,879,20386.71,17919926.75681257137
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,10,D9B,270,58679.80,15843547.818136428480
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,11,3G2i,876,40327.20,35326630.19686849776
8cjFxW,WSVYb,2022-12-30,179041360.82,39.04,12,K,66,56889.39,3754699.91638879566
DubPo3,xDlKA,2023-12-29,14200434.88,72.88,1,P4Yt3,62,23276.80,1443162.07420295388
DubPo3,xDlKA,2023-12-29,14200434.88,72.88,2,Btf1,140,41732.73,5842583.06028771500
DubPo3,xDlKA,2023-12-29,14200434.88,72.88,3,UhrND,992,45447.24,45083666.63820797824
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,1,q,197,41786.23,8231887.622287850652
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,2,ECHPlqs,222,97699.65,21689323.74157737072
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,3,l,794,2182.80,1733144.304904514012
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,4,dm,983,34421.30,33836143.721931531932
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,5,RCyG,442,88353.85,39052405.5991506034
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,6,YOVlgEp,772,14576.65,11253175.109724234104
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,7,axSnDSE,659,25591.85,16865035.24707203967
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,8,gJ,587,41658.57,24453586.12824721167
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,9,n690kC,431,97478.14,42013081.46887823868
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,10,9,316,1727.82,545993.695107172596
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,11,P4Yt3,196,23276.80,4562254.29909320904
qAw8Hr,PnlOu,2023-11-24,132468841.28,35.59,12,k8fb,388,3696.47,1434233.113878835620
vJx4Zv,WSVYb,2022-11-30,85433853.43,26.81,1,RWf,338,80040.73,27053768.7824925950
vJx4Zv,WSVYb,2022-11-30,85433853.43,26.81,2,8XPavaP,614,75297.75,46232819.59263376548
vJx4Zv,WSVYb,2022-11-30,85433853.43,26.81,3,Owe2Ub,841,47583.33,40017583.84283509903
vJx4Zv,WSVYb,2022-11-30,85433853.43,26.81,4,aR,41,1203.39,49339.1404320159477
vJx4Zv,WSVYb,2022-11-30,85433853.43,26.81,5,k8fb,917,3696.47,3389669.498522918205
PudhpD,ZQVeUKT,2021-09-08,16141144.55,74.01,1,9,472,1727.82,815534.886362612232
PudhpD,ZQVeUKT,2021-09-08,16141144.55,74.01,2,lV,517,70552.58,36475683.9863253827
PudhpD,ZQVeUKT,2021-09-08,16141144.55,74.01,3,Ca9RV,594,41777.22,24815668.70457228906
0up26B,KIJiShfFD,2022-03-22,13266830.16,66.75,1,fSCf,371,96244.15,35706581.51530996015
0up26B,KIJiShfFD,2022-03-22,13266830.16,66.75,2,axSnDSE,164,25591.85,4197064.91732900532
CahvyM,PUZkCMdGx,2023-02-06,80054953.67,38.51,1,JtwD,783,66663.59,52197596.99880818373
CahvyM,PUZkCMdGx,2023-02-06,80054953.67,38.51,2,pQSyKZ,97,89270.45,8659234.17743873384
CahvyM,PUZkCMdGx,2023-02-06,80054953.67,38.51,3,X0bn7,414,38848.98,16083478.34588121318
CahvyM,PUZkCMdGx,2023-02-06,80054953.67,38.51,4,JUciZ8g,110,7342.82,807710.213087039570
CahvyM,PUZkCMdGx,2023-02-06,80054953.67,38.51,5,edPD,380,72958.44,27724207.88147686840
CahvyM,PUZkCMdGx,2023-02-06,80054953.67,38.51,6,CkVZ5t2,640,38649.25,24735524.30416922880
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,1,JtwD,280,66663.59,18665807.35589564680
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,2,uo,297,39137.08,11623714.50241137015
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,3,cvCSK,830,48727.83,40444103.684918654220
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,4,y7QlB0y,39,58530.16,2282676.53697442437
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,5,n690kC,310,97478.14,30218225.65046926680
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,6,VSIqBG,451,95587.94,43110165.26256085965
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,7,FGwA6,394,63378.12,24970979.53912038824
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,8,qGVwZ,58,50773.93,2944888.02484874810
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,9,f,415,43275.64,17959391.56848427160
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,10,9,300,1727.82,518348.444721999300
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,11,m,10,41586.36,415863.67441606460
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,12,3G2i,469,40327.20,18913458.40448781444
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,13,U,313,66918.22,20945404.64011746625
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,14,xH,391,62862.61,24579281.94014721832
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,15,9ZlI,523,33710.55,17630618.14786150292
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,16,vnXbT,159,53546.51,8513896.60523737161
jFevFu,WSVYb,2022-07-15,222290396.55,30.05,17,dm,990,34421.30,34077092.863389843960
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,1,pQSyKZ,723,89270.45,64542539.28132169656
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,2,8XPavaP,72,75297.75,5421438.12812643504
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,3,Ca9RV,304,41777.22,12700274.89257571696
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,4,Owe2Ub,756,47583.33,35973000.45800634348
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,5,dKx,196,57270.94,11225104.77729982544
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,6,P,980,33318.46,32652100.136965841700
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,7,R,281,31842.90,8947857.262468537945
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,8,cr,71,96840.43,6875670.82612932192
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,9,X0bn7,690,38848.98,26805797.24313535530
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,10,jAUEqO,421,2504.19,1054267.288916333801
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,11,9s4Z,371,75677.31,28076282.44348192419
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,12,Dv,566,28017.49,15857902.454945282004
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,13,k8fb,196,3696.47,724509.511134669540
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,14,CF,33,23914.65,789183.49452375081
pXeHrG,VlijxYU,2022-05-26,73730985.29,74.33,15,Drl,614,57962.09,35588728.83891669356
KYFGnr,xDlKA,2022-03-03,55437668.53,22.13,1,y7QlB0y,926,58530.16,54198935.21123889658
KYFGnr,xDlKA,2022-03-03,55437668.53,22.13,2,NDyS,684,24849.01,16996728.67479286812
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,1,Owe2Ub,294,47583.33,13989500.17811357802
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,2,dKx,136,57270.94,7788848.21282028704
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,3,y7QlB0y,474,58530.16,27743299.44938146542
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,4,zJCbw,67,16070.33,1076712.339743819008
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,5,f7IiDeY,574,54715.80,31406869.26436550148
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,6,cvCSK,640,48727.83,31185814.889575829760
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,7,IL1DA,183,76043.52,13915964.7986700549
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,8,nNTPs,371,25307.65,9389141.83514345633
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,9,JzF,367,90718.31,33293622.20579198079
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,10,cmbcNd,256,65210.26,16693827.90860914176
j4TRvc,QpiTcdl,2021-06-13,152033884.47,39.88,11,vZsAqo,835,79544.51,66419666.591150175
CVuxiH,WSVYb,2023-05-11,249637408.41,10.32,1,A,922,75313.31,69438880.88276029444
CVuxiH,WSVYb,2023-05-11,249637408.41,10.32,2,NT1,631,91936.05,58011652.25135071655
CVuxiH,WSVYb,2023-05-11,249637408.41,10.32,3,D9B,717,58679.80,42073421.428162293408
CVuxiH,WSVYb,2023-05-11,249637408.41,10.32,4,ku2mHss,104,93664.17,9741074.64917058784
CVuxiH,WSVYb,2023-05-11,249637408.41,10.32,5,Mwzpm,885,70343.41,62253919.81732714020
CVuxiH,WSVYb,2023-05-11,249637408.41,10.32,6,q,882,41786.23,36855456.258161849112
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,1,Mwzpm,679,70343.41,47763176.89939562508
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,2,VSIqBG,175,95587.94,16727891.17726862625
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,3,EIFP,796,39588.98,31512830.54505272836
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,4,K4,668,35130.60,23467246.509143512700
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,5,n690kC,595,97478.14,57999497.61944907660
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,6,1S,27,40932.43,1105175.71241452809
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,7,Zb2,950,58147.86,55240472.79764734600
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,8,R5sy,982,29316.07,28788383.11231642488
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,9,i6PwlK,953,40149.20,38262190.06512226006
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,10,dm,739,34421.30,25437345.076813226956
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,11,8jrFZw,594,31675.98,18815535.656958354930
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,12,Ca9RV,522,41777.22,21807708.86159382978
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,13,5,660,27689.43,18275029.675448655120
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,14,JCPLUI,18,73051.41,1314925.54645782294
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,15,BmkHqZ,656,51749.59,33947735.91733902768
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,16,dKx,269,57270.94,15405883.59741659716
Sy58qK,WSVYb,2022-08-01,430164251.57,2.61,17,VuFB,594,9845.04,5847954.180644448378
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,1,NDyS,805,24849.01,20003459.91697113865
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,2,VuFB,256,9845.04,2520330.421287843072
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,3,g6GkQ,379,85880.82,32548831.71667499821
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,4,pQSyKZ,281,89270.45,25084997.97794107432
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,5,P4Yt3,870,23276.80,20250822.65413822380
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,6,ECHPlqs,513,97699.65,50119923.78121257288
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,7,CF,740,23914.65,17696841.99841138180
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,8,K4,411,35130.60,14438680.112661652275
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,9,k8fb,424,3696.47,1567306.289393366760
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,10,OvyGT,101,84322.22,8516544.40402144349
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,11,9,15,1727.82,25917.422236099965
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,12,OoF,114,75768.08,8637562.11791598144
GYWmMz,VlijxYU,2022-08-04,235409270.70,5.98,13,I,493,99382.00,48995328.2331531925
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,1,l,454,2182.80,990991.831771598692
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,2,eU,487,77996.00,37984053.57841006054
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,3,P4Yt3,697,23276.80,16223934.93095901378
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,4,aR0,203,64320.96,13057155.23235842537
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,5,zH,997,5354.41,5338350.9301687361105
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,6,U,725,66918.22,48515713.62327528125
Ymv600,ZQVeUKT,2022-01-01,104737963.87,36.64,7,9s4Z,571,75677.31,43211744.67716490219
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,1,Bhj,553,20917.79,11567539.880572258961
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,2,eU,987,77996.00,76982055.19895427054
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,3,Ca9RV,305,41777.22,12742052.11261708445
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,4,X0bn7,359,38848.98,13946784.36273274283
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,5,f4ASs0B,848,41354.87,35068935.27371554640
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,6,JM,467,34786.86,16245466.24552357672
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,7,8jrFZw,987,31675.98,31264198.137067165515
gVUwVz,ZQVeUKT,2021-06-15,107676903.77,49.88,8,Zb2,293,58147.86,17037324.76811649724
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,1,D9B,711,58679.80,41721342.587759261664
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,2,JtwD,386,66663.59,25732148.71205614166
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,3,d8Ckiz,739,65917.10,48712739.3605231134
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,4,fiHB,691,53643.25,37067486.822254885644
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,5,K4,313,35130.60,10995880.475092693825
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,6,axSnDSE,952,25591.85,24363450.00790983576
eVM1aV,WSVYb,2022-12-08,165513910.14,37.88,7,B1bfwXz,947,82230.46,77872251.45867513655
zY8wHm,KIJiShfFD,2023-10-01,22100273.87,42.99,1,cmbcNd,258,65210.26,16824248.43914515068
zY8wHm,KIJiShfFD,2023-10-01,22100273.87,42.99,2,axSnDSE,443,25591.85,11337193.64863871559
zY8wHm,KIJiShfFD,2023-10-01,22100273.87,42.99,3,NQCoZd,219,3935.15,861799.4226620314197
zY8wHm,KIJiShfFD,2023-10-01,22100273.87,42.99,4,NT1,106,91936.05,9745222.08976731530
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,1,IAXs,725,74613.04,54094458.35011109175
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,2,YOVlgEp,683,14576.65,9955853.108732709706
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,3,f3pe2MU,965,39475.57,38093927.13238688455
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,4,aR,436,1203.39,524679.6397160720292
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,5,K4,234,35130.60,8220562.399909553850
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,6,TlL,993,10283.34,10211364.656325184881
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,7,EIFP,150,39588.98,5938347.46451998650
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,8,JM,114,34786.86,3965702.68092010224
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,9,9,304,1727.82,525259.757318292624
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,10,ZhkdN3,398,32794.54,13052230.57271316148
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,11,8jrFZw,367,31675.98,11625086.845292451615
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,12,edPD,703,72958.44,51289784.58073220654
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,13,A,654,75313.31,49254911.16846554508
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,14,8XPavaP,975,75297.75,73415307.98504547450
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,15,g6GkQ,20,85880.82,1717616.44942875980
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,16,9ZlI,195,33710.55,6573557.43562713780
UtwA2Y,vYnYPGrRg,2021-06-21,339300256.18,14.47,17,OoF,769,75768.08,58265660.25155605024
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,1,Mwzpm,989,70343.41,69569634.68851586628
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,2,K4,315,35130.60,11066141.692185937875
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,3,ECHPlqs,244,97699.65,23838716.18443638944
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,4,k8fb,134,3696.47,495327.931081865910
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,5,fiHB,246,53643.25,13196239.881728946264
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,6,erq5JRX,243,31591.44,7676720.629290251289
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,7,CkVZ5t2,200,38649.25,7729851.34505288400
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,8,EIFP,117,39588.98,4631911.02232558947
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,9,ON7GbQN,588,18570.08,10919210.677604915784
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,10,m,230,41586.36,9564864.51156948580
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,11,TlL,525,10283.34,5398757.748812408925
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,12,WL,660,20121.23,13280018.019224743380
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,13,aR,618,1203.39,743697.2874874598946
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,14,IAXs,600,74613.04,44767827.60009193800
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,15,cvCSK,695,48727.83,33865845.856648752630
NJV4F4,PUZkCMdGx,2021-06-23,89810092.10,65.16,16,RCyG,12,88353.85,1060246.3058592924
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,1,Dv,225,28017.49,6303936.488273301150
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,2,8lP,36,74627.66,2686595.81671571004
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,3,sfj,266,64852.61,17250794.66373654230
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,4,q,906,41786.23,37858325.816207069496
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,5,gJ,875,41658.57,36451257.00547923375
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,6,Zb2,399,58147.86,23200998.57501188532
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,7,fUMrpTI,729,76292.16,55616984.81054976141
n9yWIg,xDlKA,2022-02-26,155770484.76,39.72,8,VSIqBG,827,95587.94,79051234.30629230805
y5CJfM,ZQVeUKT,2021-07-13,65636988.66,18.39,1,f4ASs0B,586,41354.87,24233957.63018550730
y5CJfM,ZQVeUKT,2021-07-13,65636988.66,18.39,2,f,633,43275.64,27393481.59723022632
y5CJfM,ZQVeUKT,2021-07-13,65636988.66,18.39,3,8lP,386,74627.66,28806277.36811844654
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,1,Dv,266,28017.49,7452653.803914213804
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,2,f7IiDeY,116,54715.80,6347032.81300766232
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,3,5,599,27689.43,16585973.902414764268
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,4,qGVwZ,713,50773.93,36201813.13305443785
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,5,Pt0m,851,11256.40,9579200.767489092898
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,6,aR,711,1203.39,855612.8987113009467
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,7,fUMrpTI,996,76292.16,75986991.59301448884
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,8,vnXbT,105,53546.51,5622384.55062845295
ZrLNco,PUZkCMdGx,2021-11-15,105713737.03,36.44,9,1S,188,40932.43,7695297.55310856596
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,1,U,254,66918.22,16997229.32456816750
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,2,vZsAqo,75,79544.51,5965838.316570375
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,3,UhrND,477,45447.24,21678335.67179960244
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,4,3G2i,527,40327.20,21252436.20291061452
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,5,rZCQ7UR,85,53028.03,4507382.67357652835
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,6,RD,316,20389.89,6443208.287653790952
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,7,xH,831,62862.61,52238831.94952004712
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,8,f,164,43275.64,7097205.34272631456
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,9,ZhkdN3,680,32794.54,22300293.44081645680
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,10,HbUjl,976,38106.17,37191628.58190677040
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,11,9ZlI,912,33710.55,30744022.46816384448
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,12,gJ,856,41658.57,35659743.99621739896
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,13,P,578,33318.46,19258075.386904343370
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,14,5,454,27689.43,12571005.261596499128
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,15,I,484,99382.00,48100890.1923856900
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,16,sfj,177,64852.61,11478912.23865175935
XZ7VkN,NvKYv,2022-11-14,119031175.10,67.67,17,FGwA6,232,63378.12,14703723.99257850272
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,1,WL,148,20121.23,2977943.434614033364
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,2,Btf1,816,41732.73,34053912.69424839600
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,3,USmgMSZ,260,62462.88,16240350.34250994040
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,4,RWf,82,80040.73,6563340.3555159550
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,5,erq5JRX,541,31591.44,17090970.619119448343
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,6,f,739,43275.64,31980699.68460211256
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,7,dm,443,34421.30,15248638.523718889772
TtU3l5,PnlOu,2023-09-14,63024715.95,53.51,8,P,343,33318.46,11428235.047938044595
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,1,YOVlgEp,244,14576.65,3556703.013954291608
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,2,vnXbT,834,53546.51,44657797.28784885486
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,3,rZCQ7UR,452,53028.03,23968670.21713636252
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,4,U,780,66918.22,52196216.03607547500
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,5,aR0,412,64320.96,26500236.23513138548
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,6,VuFB,334,9845.04,3288243.596523982758
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,7,zJCbw,852,16070.33,13691924.081518414848
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,8,eU,779,77996.00,60758886.52480787918
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,9,sfj,923,64852.61,59858960.43093544565
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,10,dtzRKz,743,29883.91,22203749.63168202506
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,11,P,187,33318.46,6230553.801645522855
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,12,y7QlB0y,432,58530.16,25285032.40956285456
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,13,8lP,593,74627.66,44254203.31423377927
